txn_id,from_account,to_account,amount,timestamp,channel,tag
TXN000209,ACC-G0049,ACC-G0040,1019.46,2026-05-24T22:03:06,Cheque,
TXN000163,ACC-G0028,ACC-G0152,1887.52,2026-05-24T23:23:26,Credit Card,
TXN000071,ACC-G0150,ACC-G0009,428.47,2026-05-24T23:58:33,ACH,
TXN000901,ACC-G0187,ACC-G0112,789.16,2026-05-24T23:58:51,Credit Card,
TXN000816,ACC-G0182,ACC-G0169,8392.45,2026-05-25T02:13:45,ACH,
TXN000178,ACC-G0170,ACC-G0032,154.73,2026-05-25T06:32:18,ACH,
TXN000276,ACC-G0135,ACC-G0065,755.29,2026-05-25T07:37:04,ACH,
TXN000936,ACC-G0136,ACC-G0196,2961.17,2026-05-25T08:06:50,Credit Card,
TXN000748,ACC-G0158,ACC-G0051,770.57,2026-05-25T08:14:06,ACH,
TXN000081,ACC-G0180,ACC-G0010,2120.32,2026-05-25T08:28:57,Cheque,
TXN000782,ACC-G0159,ACC-G0102,16768.07,2026-05-25T08:29:59,Cheque,
TXN000488,ACC-G0140,ACC-G0108,1840.59,2026-05-25T08:30:42,ACH,
TXN001032,ACC-F006,ACC-M001,159800.0,2026-05-25T09:00:00,Wire,funnel-in
TXN000370,ACC-G0086,ACC-G0182,3313.58,2026-05-25T09:03:51,Wire,
TXN000588,ACC-G0130,ACC-G0181,2054.49,2026-05-25T09:41:54,Credit Card,
TXN001037,ACC-R006,ACC-R001,102000.0,2026-05-25T10:00:00,ACH,ring-collect
TXN001038,ACC-R007,ACC-R001,98500.0,2026-05-25T10:12:00,ACH,ring-collect
TXN001039,ACC-R008,ACC-R001,105400.0,2026-05-25T10:24:00,ACH,ring-collect
TXN000634,ACC-G0169,ACC-G0134,1331.12,2026-05-25T10:29:31,Wire,
TXN001040,ACC-R009,ACC-R001,96800.0,2026-05-25T10:36:00,ACH,ring-collect
TXN001041,ACC-R010,ACC-R001,101300.0,2026-05-25T10:48:00,ACH,ring-collect
TXN001042,ACC-R011,ACC-R001,99700.0,2026-05-25T11:00:00,ACH,ring-collect
TXN000123,ACC-G0015,ACC-G0022,630.04,2026-05-25T11:35:06,Cheque,
TXN000673,ACC-G0145,ACC-G0114,3966.64,2026-05-25T11:36:08,Cheque,
TXN000663,ACC-G0068,ACC-G0143,524.74,2026-05-25T12:07:17,ACH,
TXN000968,ACC-G0201,ACC-G0067,3478.87,2026-05-25T12:28:09,Wire,
TXN000717,ACC-G0157,ACC-G0168,4692.15,2026-05-25T12:39:41,ACH,
TXN000164,ACC-G0152,ACC-G0028,1985.22,2026-05-25T13:42:52,ACH,
TXN000973,ACC-G0050,ACC-G0201,827.72,2026-05-25T13:57:01,ACH,
TXN001047,ACC-R002,ACC-R003,89100.0,2026-05-25T14:04:00,ACH,ring-cycle
TXN001048,ACC-R003,ACC-R004,90200.0,2026-05-25T14:08:00,ACH,ring-cycle
TXN001049,ACC-R004,ACC-R005,91300.0,2026-05-25T14:12:00,ACH,ring-cycle
TXN001050,ACC-R005,ACC-R006,92400.0,2026-05-25T14:16:00,ACH,ring-cycle
TXN001051,ACC-R006,ACC-R007,93500.0,2026-05-25T14:20:00,ACH,ring-cycle
TXN001052,ACC-R007,ACC-R008,94600.0,2026-05-25T14:24:00,ACH,ring-cycle
TXN001053,ACC-R008,ACC-R009,95700.0,2026-05-25T14:28:00,ACH,ring-cycle
TXN000139,ACC-G0027,ACC-G0196,787.06,2026-05-25T14:30:55,Wire,
TXN001054,ACC-R009,ACC-R010,96800.0,2026-05-25T14:32:00,ACH,ring-cycle
TXN000591,ACC-G0003,ACC-G0130,807.69,2026-05-25T14:32:05,ACH,
TXN001055,ACC-R010,ACC-R011,97900.0,2026-05-25T14:36:00,ACH,ring-cycle
TXN001056,ACC-R011,ACC-R001,99000.0,2026-05-25T14:40:00,ACH,ring-cycle
TXN000435,ACC-G0007,ACC-G0102,759.66,2026-05-25T14:47:38,ACH,
TXN000092,ACC-G0057,ACC-G0014,4736.75,2026-05-25T14:48:21,ACH,
TXN001036,ACC-R001,ACC-B001,92000.0,2026-05-25T15:00:00,Wire,proximity-link
TXN000589,ACC-G0130,ACC-G0181,946.38,2026-05-25T15:03:19,Cheque,
TXN000095,ACC-G0076,ACC-G0016,519.54,2026-05-25T15:18:22,Wire,
TXN000179,ACC-G0170,ACC-G0032,317.29,2026-05-25T15:20:15,ACH,
TXN000489,ACC-G0140,ACC-G0108,3818.34,2026-05-25T15:27:33,Cheque,
TXN000085,ACC-G0001,ACC-G0011,143.09,2026-05-25T16:28:39,ACH,
TXN000429,ACC-G0102,ACC-G0131,838.04,2026-05-25T17:18:43,ACH,
TXN000860,ACC-G0179,ACC-G0025,4504.42,2026-05-25T17:21:53,Credit Card,
TXN000669,ACC-G0081,ACC-G0144,2736.06,2026-05-25T17:36:08,ACH,
TXN000724,ACC-G0012,ACC-G0157,371.37,2026-05-25T17:41:12,ACH,
TXN000254,ACC-G0058,ACC-G0127,886.91,2026-05-25T17:58:03,Reinvestment,
TXN001043,ACC-R001,ACC-E001,214000.0,2026-05-25T18:10:00,Wire,ring-out
TXN000934,ACC-G0136,ACC-G0196,1859.98,2026-05-25T19:17:57,ACH,
TXN001044,ACC-R001,ACC-E002,198000.0,2026-05-25T20:35:00,Wire,ring-out
TXN001045,ACC-R001,ACC-E001,187000.0,2026-05-25T22:15:00,Wire,ring-out
TXN000554,ACC-G0123,ACC-G0009,1338.09,2026-05-25T22:15:47,Reinvestment,
TXN000784,ACC-G0159,ACC-G0102,13538.58,2026-05-25T22:36:42,ACH,
TXN001046,ACC-R001,ACC-E002,112000.0,2026-05-26T03:40:00,Wire,ring-out
TXN000167,ACC-G0142,ACC-G0030,3850.76,2026-05-26T06:08:32,Cheque,
TXN000402,ACC-G0118,ACC-G0094,619.66,2026-05-26T08:08:44,Credit Card,
TXN001077,ACC-R007,ACC-R008,96000.0,2026-05-26T09:20:00,ACH,ring-roundtrip
TXN000418,ACC-G0101,ACC-G0095,1341.66,2026-05-26T09:21:06,Wire,
TXN000464,ACC-G0105,ACC-G0187,651.96,2026-05-26T09:47:41,Cheque,
TXN000942,ACC-G0196,ACC-G0119,1246.95,2026-05-26T09:51:27,Cheque,
TXN000528,ACC-G0119,ACC-G0019,474.27,2026-05-26T10:01:26,ACH,
TXN000742,ACC-G0157,ACC-G0051,5638.38,2026-05-26T10:26:00,Credit Card,
TXN000584,ACC-G0130,ACC-G0096,584.94,2026-05-26T10:36:25,Credit Card,
TXN000988,ACC-G0066,ACC-G0205,276.86,2026-05-26T10:43:21,Credit Card,
TXN000804,ACC-G0164,ACC-G0014,494.04,2026-05-26T10:43:44,Credit Card,
TXN000307,ACC-G0161,ACC-G0077,7842.85,2026-05-26T11:02:29,ACH,
TXN000907,ACC-G0048,ACC-G0188,1090.15,2026-05-26T11:11:27,Credit Card,
TXN000775,ACC-G0028,ACC-G0159,2975.24,2026-05-26T11:37:42,Credit Card,
TXN000967,ACC-G0067,ACC-G0201,1067.87,2026-05-26T11:53:46,Wire,
TXN000388,ACC-G0182,ACC-G0088,686.52,2026-05-26T12:14:14,Credit Card,
TXN000847,ACC-G0176,ACC-G0102,157.34,2026-05-26T13:27:13,Cheque,
TXN000098,ACC-G0016,ACC-G0076,105.9,2026-05-26T13:51:05,Credit Card,
TXN001057,ACC-R002,ACC-R003,91500.0,2026-05-26T14:04:00,ACH,ring-cycle
TXN001058,ACC-R003,ACC-R004,92600.0,2026-05-26T14:08:00,ACH,ring-cycle
TXN001059,ACC-R004,ACC-R005,93700.0,2026-05-26T14:12:00,ACH,ring-cycle
TXN000064,ACC-G0007,ACC-G0144,812.16,2026-05-26T14:12:20,Credit Card,
TXN001060,ACC-R005,ACC-R006,94800.0,2026-05-26T14:16:00,ACH,ring-cycle
TXN001061,ACC-R006,ACC-R007,95900.0,2026-05-26T14:20:00,ACH,ring-cycle
TXN001062,ACC-R007,ACC-R008,97000.0,2026-05-26T14:24:00,ACH,ring-cycle
TXN000647,ACC-G0140,ACC-G0138,2515.03,2026-05-26T14:26:26,ACH,
TXN001063,ACC-R008,ACC-R009,98100.0,2026-05-26T14:28:00,ACH,ring-cycle
TXN001064,ACC-R009,ACC-R010,99200.0,2026-05-26T14:32:00,ACH,ring-cycle
TXN001065,ACC-R010,ACC-R011,100300.0,2026-05-26T14:36:00,ACH,ring-cycle
TXN001066,ACC-R011,ACC-R001,101400.0,2026-05-26T14:40:00,ACH,ring-cycle
TXN000484,ACC-G0149,ACC-G0108,5632.03,2026-05-26T14:49:11,Credit Card,
TXN000562,ACC-G0123,ACC-G0013,1725.66,2026-05-26T15:22:51,Cash,
TXN000866,ACC-G0180,ACC-G0171,3480.62,2026-05-26T15:34:55,ACH,
TXN000969,ACC-G0201,ACC-G0067,4233.56,2026-05-26T15:39:26,Cheque,
TXN000213,ACC-G0041,ACC-G0002,1067.73,2026-05-26T15:47:24,Cheque,
TXN000226,ACC-G0173,ACC-G0045,323.2,2026-05-26T17:43:31,ACH,
TXN000992,ACC-G0105,ACC-G0205,1264.85,2026-05-26T19:41:04,Cheque,
TXN000456,ACC-G0108,ACC-G0104,142.3,2026-05-26T19:41:23,Bitcoin,
TXN001078,ACC-R008,ACC-R009,93500.0,2026-05-26T20:05:00,ACH,ring-roundtrip
TXN000547,ACC-G0058,ACC-G0121,6048.52,2026-05-26T20:51:44,Credit Card,
TXN000444,ACC-G0103,ACC-G0025,6284.83,2026-05-26T21:24:16,Cheque,
TXN000274,ACC-G0026,ACC-G0063,4520.51,2026-05-26T21:31:24,ACH,
TXN000929,ACC-G0143,ACC-G0196,728.84,2026-05-26T22:10:39,ACH,
TXN000433,ACC-G0184,ACC-G0102,3359.15,2026-05-26T22:20:35,ACH,
TXN000871,ACC-G0166,ACC-G0180,3179.09,2026-05-27T07:10:44,ACH,
TXN000524,ACC-G0048,ACC-G0116,6874.65,2026-05-27T07:17:51,ACH,
TXN000448,ACC-G0091,ACC-G0103,1172.66,2026-05-27T07:34:53,Credit Card,
TXN000358,ACC-G0086,ACC-G0032,4305.81,2026-05-27T09:03:15,ACH,
TXN000325,ACC-G0051,ACC-G0080,420.51,2026-05-27T09:19:46,Credit Card,
TXN000786,ACC-G0108,ACC-G0159,799.55,2026-05-27T09:22:05,Cheque,
TXN000414,ACC-G0082,ACC-G0099,69.84,2026-05-27T09:29:21,Credit Card,
TXN000174,ACC-G0015,ACC-G0032,1332.11,2026-05-27T09:29:22,ACH,
TXN000341,ACC-G0084,ACC-G0156,525.56,2026-05-27T10:03:09,Credit Card,
TXN000599,ACC-G0038,ACC-G0131,127.95,2026-05-27T10:21:44,Wire,
TXN000876,ACC-G0056,ACC-G0180,1077.49,2026-05-27T11:18:12,ACH,
TXN001079,ACC-R009,ACC-R007,91200.0,2026-05-27T11:45:00,ACH,ring-roundtrip
TXN000137,ACC-G0027,ACC-G0196,402.69,2026-05-27T11:52:43,ACH,
TXN000755,ACC-G0193,ACC-G0158,924.84,2026-05-27T12:00:46,Cheque,
TXN000687,ACC-G0076,ACC-G0149,1658.63,2026-05-27T12:18:55,Credit Card,
TXN000984,ACC-G0057,ACC-G0204,883.55,2026-05-27T12:53:39,ACH,
TXN001067,ACC-R002,ACC-R003,93900.0,2026-05-27T14:04:00,ACH,ring-cycle
TXN001068,ACC-R003,ACC-R004,95000.0,2026-05-27T14:08:00,ACH,ring-cycle
TXN001069,ACC-R004,ACC-R005,96100.0,2026-05-27T14:12:00,ACH,ring-cycle
TXN001070,ACC-R005,ACC-R006,97200.0,2026-05-27T14:16:00,ACH,ring-cycle
TXN001071,ACC-R006,ACC-R007,98300.0,2026-05-27T14:20:00,ACH,ring-cycle
TXN001072,ACC-R007,ACC-R008,99400.0,2026-05-27T14:24:00,ACH,ring-cycle
TXN001073,ACC-R008,ACC-R009,100500.0,2026-05-27T14:28:00,ACH,ring-cycle
TXN001074,ACC-R009,ACC-R010,101600.0,2026-05-27T14:32:00,ACH,ring-cycle
TXN001075,ACC-R010,ACC-R011,102700.0,2026-05-27T14:36:00,ACH,ring-cycle
TXN001076,ACC-R011,ACC-R001,103800.0,2026-05-27T14:40:00,ACH,ring-cycle
TXN000565,ACC-G0124,ACC-F006,850.57,2026-05-27T14:55:35,ACH,
TXN000255,ACC-G0059,ACC-G0027,829.14,2026-05-27T15:31:09,Credit Card,
TXN000986,ACC-G0204,ACC-G0057,189.4,2026-05-27T15:37:53,Cheque,
TXN000491,ACC-G0108,ACC-F005,2821.59,2026-05-27T16:06:27,ACH,
TXN000859,ACC-G0178,ACC-G0135,2657.52,2026-05-27T16:08:15,ACH,
TXN000074,ACC-G0034,ACC-G0009,173194.28,2026-05-27T16:33:02,Credit Card,
TXN000442,ACC-G0025,ACC-G0103,1889.52,2026-05-27T16:41:00,ACH,
TXN000974,ACC-G0041,ACC-G0201,1072.83,2026-05-27T16:56:37,Cheque,
TXN000509,ACC-G0127,ACC-G0112,3916.88,2026-05-27T17:16:44,Cheque,
TXN000940,ACC-G0119,ACC-G0196,1231.43,2026-05-27T17:21:18,Cheque,
TXN000202,ACC-G0038,ACC-G0058,854.33,2026-05-27T18:41:54,Credit Card,
TXN000979,ACC-G0202,ACC-G0041,1541.15,2026-05-27T19:03:12,ACH,
TXN000570,ACC-G0124,ACC-G0172,794.17,2026-05-27T20:11:55,ACH,
TXN000853,ACC-G0177,ACC-G0127,1977.78,2026-05-27T20:40:13,Wire,
TXN001090,ACC-T001,ACC-T002,148000.0,2026-05-27T21:10:00,Wire,ato-drain
TXN000016,ACC-F006,ACC-G0200,3487.92,2026-05-27T21:51:18,Credit Card,
TXN000303,ACC-G0075,ACC-G0150,3052.03,2026-05-27T23:01:25,Wire,
TXN000316,ACC-G0080,ACC-G0009,2378.55,2026-05-27T23:11:11,ACH,
TXN000858,ACC-G0163,ACC-G0178,4666.81,2026-05-28T06:26:57,Cheque,
TXN000301,ACC-G0019,ACC-G0074,356.04,2026-05-28T08:10:51,Credit Card,
TXN000379,ACC-G0087,ACC-G0103,1080.62,2026-05-28T08:12:21,Cheque,
TXN000543,ACC-G0074,ACC-G0121,2051.43,2026-05-28T08:18:30,Cheque,
TXN000882,ACC-G0182,ACC-G0167,660.5,2026-05-28T09:13:52,ACH,
TXN000773,ACC-G0158,ACC-G0199,687.16,2026-05-28T09:40:01,ACH,
TXN000028,ACC-G0003,ACC-G0090,1051.59,2026-05-28T09:49:09,Wire,
TXN000054,ACC-G0006,ACC-G0005,1023.44,2026-05-28T10:27:36,Cheque,
TXN000997,ACC-G0207,ACC-G0054,1996.44,2026-05-28T10:32:31,ACH,
TXN000302,ACC-G0075,ACC-G0174,1775.37,2026-05-28T11:05:45,ACH,
TXN000621,ACC-G0082,ACC-G0134,792.42,2026-05-28T12:15:27,Cheque,
TXN000517,ACC-G0114,ACC-G0046,5830.27,2026-05-28T13:02:54,Cheque,
TXN000166,ACC-G0030,ACC-G0142,1000.33,2026-05-28T13:07:43,ACH,
TXN000002,ACC-G0163,ACC-F001,500.29,2026-05-28T13:20:40,Credit Card,
TXN000322,ACC-G0191,ACC-G0080,135.53,2026-05-28T13:23:04,Cheque,
TXN000495,ACC-G0108,ACC-G0180,727.81,2026-05-28T13:36:23,Credit Card,
TXN000962,ACC-G0028,ACC-G0199,4164.37,2026-05-28T13:44:13,Cheque,
TXN000791,ACC-G0184,ACC-G0159,369.75,2026-05-28T14:13:46,Cash,
TXN000136,ACC-G0096,ACC-G0026,441.59,2026-05-28T15:01:38,Cheque,
TXN000762,ACC-G0158,ACC-G0008,247.56,2026-05-28T15:24:57,Credit Card,
TXN000406,ACC-G0095,ACC-G0061,109.9,2026-05-28T15:49:47,Credit Card,
TXN000810,ACC-G0167,ACC-G0205,1672.22,2026-05-28T16:44:14,ACH,
TXN000691,ACC-G0149,ACC-G0150,3220.85,2026-05-28T16:45:32,ACH,
TXN000380,ACC-G0087,ACC-G0197,1747.34,2026-05-28T16:49:05,Cheque,
TXN000851,ACC-G0155,ACC-G0177,21227.46,2026-05-28T17:27:59,Credit Card,
TXN000434,ACC-G0102,ACC-G0007,729.6,2026-05-28T17:55:28,Wire,
TXN000834,ACC-G0174,ACC-G0091,5093.18,2026-05-28T17:56:45,ACH,
TXN000343,ACC-P001,ACC-G0085,350.0,2026-05-28T20:36:56,ACH,
TXN000063,ACC-G0006,ACC-G0140,1518.77,2026-05-28T22:05:39,Credit Card,
TXN000204,ACC-G0107,ACC-G0039,2269.7,2026-05-28T22:57:33,Cash,
TXN000567,ACC-G0172,ACC-G0124,2357.41,2026-05-29T03:54:23,Wire,
TXN000393,ACC-G0129,ACC-G0090,841.32,2026-05-29T07:46:39,ACH,
TXN000771,ACC-G0199,ACC-G0158,337.87,2026-05-29T07:57:56,Cheque,
TXN000462,ACC-G0187,ACC-G0105,5084.86,2026-05-29T09:31:28,Cheque,
TXN000753,ACC-G0158,ACC-G0113,820.32,2026-05-29T10:10:50,Wire,
TXN000581,ACC-G0109,ACC-G0130,5125.63,2026-05-29T10:19:14,ACH,
TXN000768,ACC-G0023,ACC-G0158,1298.66,2026-05-29T10:43:27,ACH,
TXN000384,ACC-G0079,ACC-G0087,508.08,2026-05-29T10:53:33,ACH,
TXN000361,ACC-G0148,ACC-G0086,809.9,2026-05-29T10:53:44,ACH,
TXN000906,ACC-F006,ACC-G0188,320.67,2026-05-29T11:17:36,Credit Card,
TXN000257,ACC-G0059,ACC-G0175,1209.3,2026-05-29T11:31:20,Credit Card,
TXN000695,ACC-G0158,ACC-G0151,962.19,2026-05-29T11:49:00,Cheque,
TXN000877,ACC-G0180,ACC-G0059,6974.23,2026-05-29T11:53:56,Credit Card,
TXN000400,ACC-G0093,ACC-G0030,4583.57,2026-05-29T12:39:17,Cash,
TXN000334,ACC-G0122,ACC-G0083,3223.34,2026-05-29T13:01:27,Cash,
TXN000611,ACC-G0066,ACC-G0134,4152.61,2026-05-29T13:08:27,Reinvestment,
TXN000206,ACC-G0107,ACC-G0039,434.27,2026-05-29T13:42:02,ACH,
TXN000387,ACC-G0088,ACC-G0182,954.85,2026-05-29T13:48:12,ACH,
TXN000948,ACC-G0197,ACC-G0192,310.89,2026-05-29T13:50:39,Credit Card,
TXN000888,ACC-G0184,ACC-F002,505.95,2026-05-29T14:37:11,ACH,
TXN000865,ACC-G0128,ACC-G0179,189.05,2026-05-29T14:53:47,Credit Card,
TXN000118,ACC-G0146,ACC-G0021,912.54,2026-05-29T14:53:59,Credit Card,
TXN000013,ACC-G0194,ACC-F006,2842.8,2026-05-29T15:02:19,Wire,
TXN000458,ACC-G0105,ACC-G0073,773.07,2026-05-29T15:32:09,ACH,
TXN000467,ACC-G0105,ACC-G0185,506.46,2026-05-29T15:46:04,Cash,
TXN000817,ACC-G0169,ACC-G0182,2939.54,2026-05-29T16:00:46,ACH,
TXN000311,ACC-G0078,ACC-G0010,1996.5,2026-05-29T17:15:40,Reinvestment,
TXN000949,ACC-G0192,ACC-G0197,3096.32,2026-05-29T17:41:25,Wire,
TXN000469,ACC-G0135,ACC-G0106,2399.04,2026-05-29T17:46:54,ACH,
TXN000553,ACC-G0123,ACC-G0009,1225.58,2026-05-29T18:52:24,Wire,
TXN000825,ACC-G0052,ACC-G0171,806.82,2026-05-29T22:04:23,Bitcoin,
TXN000145,ACC-G0027,ACC-G0144,334.0,2026-05-29T22:52:22,Cash,
TXN000661,ACC-G0141,ACC-G0178,721.19,2026-05-30T06:54:38,Wire,
TXN000739,ACC-G0157,ACC-G0084,251.46,2026-05-30T07:41:37,Cash,
TXN000612,ACC-G0066,ACC-G0134,6228.85,2026-05-30T08:04:35,Cheque,
TXN000438,ACC-G0103,ACC-G0184,3680.16,2026-05-30T10:03:49,Cash,
TXN000275,ACC-G0148,ACC-G0064,34631.04,2026-05-30T10:24:55,Wire,
TXN000905,ACC-G0017,ACC-G0188,3150.67,2026-05-30T10:43:38,ACH,
TXN000578,ACC-G0166,ACC-G0129,264.69,2026-05-30T11:20:35,Reinvestment,
TXN000889,ACC-F002,ACC-G0184,2392.92,2026-05-30T11:29:08,ACH,
TXN000281,ACC-G0175,ACC-G0066,1288.75,2026-05-30T12:29:39,Credit Card,
TXN000485,ACC-G0149,ACC-G0108,2877.4,2026-05-30T12:37:04,ACH,
TXN000039,ACC-G0011,ACC-G0003,760.55,2026-05-30T13:05:53,ACH,
TXN000170,ACC-G0031,ACC-G0139,1027.2,2026-05-30T13:18:26,ACH,
TXN000141,ACC-G0194,ACC-G0027,919.14,2026-05-30T13:34:22,Credit Card,
TXN000659,ACC-G0140,ACC-G0113,99.0,2026-05-30T13:55:33,ACH,
TXN000165,ACC-G0189,ACC-G0029,414.54,2026-05-30T14:03:53,Cheque,
TXN000756,ACC-G0158,ACC-G0155,574.17,2026-05-30T14:09:58,Credit Card,
TXN000999,ACC-G0121,ACC-G0207,1193.7,2026-05-30T14:14:56,Cheque,
TXN000106,ACC-G0151,ACC-G0017,3279.51,2026-05-30T14:16:49,ACH,
TXN000697,ACC-G0151,ACC-G0158,1736.21,2026-05-30T14:19:46,Wire,
TXN000320,ACC-G0080,ACC-G0191,4207.04,2026-05-30T14:51:08,Cheque,
TXN000403,ACC-G0118,ACC-G0094,1637.08,2026-05-30T14:51:36,Credit Card,
TXN000443,ACC-G0103,ACC-G0025,1339.35,2026-05-30T15:02:43,Cash,
TXN000243,ACC-G0053,ACC-G0204,292.1,2026-05-30T15:11:35,ACH,
TXN000154,ACC-G0027,ACC-G0054,10095.51,2026-05-30T16:55:59,ACH,
TXN000298,ACC-G0144,ACC-G0074,3129.46,2026-05-30T17:44:53,Credit Card,
TXN000261,ACC-G0097,ACC-G0060,1350.16,2026-05-30T18:28:29,ACH,
TXN000702,ACC-G0153,ACC-G0041,2112.09,2026-05-30T18:53:31,Credit Card,
TXN000572,ACC-G0126,ACC-G0060,856.8,2026-05-30T20:41:31,Cash,
TXN000802,ACC-G0163,ACC-G0061,1022.22,2026-05-30T21:03:18,ACH,
TXN000620,ACC-G0082,ACC-G0134,1237.41,2026-05-30T21:28:55,Credit Card,
TXN000235,ACC-G0050,ACC-G0108,5973.76,2026-05-30T22:15:33,ACH,
