session_id,account,device_fingerprint,ip,login_result,timestamp,password_reset_flag
SES000595,ACC-G0088,DFP-BG-0088,10.63.255.167,success,2026-05-18T12:18:54,False
SES000328,ACC-G0043,DFP-BG-0043,10.83.214.211,success,2026-05-18T12:21:40,False
SES001250,ACC-G0188,DFP-BG-0188,10.251.120.97,success,2026-05-18T12:48:13,False
SES000592,ACC-G0088,DFP-BG-0088,10.63.255.167,success,2026-05-18T12:48:21,False
SES000493,ACC-G0072,DFP-BG-0072,10.170.70.206,success,2026-05-18T13:08:58,False
SES000978,ACC-G0148,DFP-BG-0148,10.86.147.241,success,2026-05-18T13:12:00,False
SES001082,ACC-G0163,DFP-BG-0163,10.188.206.240,success,2026-05-18T13:42:12,False
SES000314,ACC-G0041,DFP-BG-0041,10.71.251.178,success,2026-05-18T13:44:06,False
SES000179,ACC-G0021,DFP-BG-0021,10.246.10.196,success,2026-05-18T14:04:21,False
SES001396,ACC-G0210,DFP-BG-0210,10.78.96.198,success,2026-05-18T14:54:02,False
SES000758,ACC-G0113,DFP-BG-0113,10.177.147.29,success,2026-05-18T15:19:31,False
SES000246,ACC-G0031,DFP-BG-0031,10.45.54.112,success,2026-05-18T15:31:05,False
SES000135,ACC-G0015,DFP-BG-0015,10.85.85.12,success,2026-05-18T15:39:13,False
SES000442,ACC-G0063,DFP-BG-0063,10.143.90.66,success,2026-05-18T15:55:49,False
SES000418,ACC-G0058,DFP-BG-0058,10.98.228.237,success,2026-05-18T16:02:08,False
SES000122,ACC-G0013,DFP-BG-0013,10.82.87.215,success,2026-05-18T16:10:04,False
SES001210,ACC-G0182,DFP-BG-0182,10.166.152.163,success,2026-05-18T16:15:11,False
SES000177,ACC-G0021,DFP-BG-0021,10.246.10.196,success,2026-05-18T16:16:24,False
SES000509,ACC-G0075,DFP-BG-0075,10.88.82.3,success,2026-05-18T16:16:58,False
SES001045,ACC-G0158,DFP-BG-0158,10.125.195.5,success,2026-05-18T16:28:14,False
SES000937,ACC-G0141,DFP-BG-0141,10.176.110.97,success,2026-05-18T16:54:56,False
SES001367,ACC-G0206,DFP-BG-0206,10.37.166.251,success,2026-05-18T17:16:35,False
SES000488,ACC-G0072,DFP-BG-0072,10.170.70.206,success,2026-05-18T18:24:05,False
SES000976,ACC-G0148,DFP-BG-0148,10.86.147.241,success,2026-05-18T18:48:10,False
SES001147,ACC-G0172,DFP-BG-0172,10.18.197.40,success,2026-05-18T18:50:17,False
SES001321,ACC-G0199,DFP-BG-0199,10.32.67.134,success,2026-05-18T19:03:20,False
SES000426,ACC-G0059,DFP-BG-0059,10.177.187.115,success,2026-05-18T19:04:10,False
SES001102,ACC-G0166,DFP-BG-0166,10.128.61.143,success,2026-05-18T19:58:12,False
SES000622,ACC-G0093,DFP-BG-0093,10.78.14.159,success,2026-05-18T20:05:36,False
SES000350,ACC-G0047,DFP-BG-0047,10.160.46.163,success,2026-05-18T20:51:55,False
SES001507,ACC-X001,DFP-STEALTH-00,192.0.2.40,success,2026-05-18T22:24:00,False
SES001513,ACC-X002,DFP-STEALTH-01,192.0.2.41,success,2026-05-19T03:25:00,False
SES000080,ACC-G0006,DFP-BG-0006,10.4.255.208,success,2026-05-19T04:50:02,False
SES000424,ACC-G0059,DFP-BG-0059,10.177.187.115,success,2026-05-19T06:44:12,False
SES000349,ACC-G0047,DFP-BG-0047,10.160.46.163,success,2026-05-19T06:47:18,False
SES001380,ACC-G0208,DFP-BG-0208,10.167.251.73,success,2026-05-19T07:35:49,False
SES000282,ACC-G0036,DFP-BG-0036,10.83.70.114,success,2026-05-19T07:50:54,False
SES001243,ACC-G0187,DFP-BG-0187,10.40.249.144,success,2026-05-19T08:22:36,False
SES001519,ACC-X003,DFP-STEALTH-02,192.0.2.42,success,2026-05-19T08:26:00,False
SES000772,ACC-G0115,DFP-BG-0115,10.73.100.111,success,2026-05-19T08:49:12,False
SES000429,ACC-G0060,DFP-BG-0060,10.105.94.1,success,2026-05-19T09:44:00,False
SES001144,ACC-G0172,DFP-BG-0172,10.18.197.40,success,2026-05-19T09:44:27,False
SES001365,ACC-G0206,DFP-BG-0206,10.37.166.251,success,2026-05-19T10:12:35,False
SES001138,ACC-G0171,DFP-BG-0171,10.67.158.14,success,2026-05-19T10:14:53,False
SES001202,ACC-G0180,DFP-BG-0180,10.230.190.200,success,2026-05-19T10:32:52,False
SES000810,ACC-G0121,DFP-BG-0121,10.102.243.123,success,2026-05-19T10:41:41,False
SES001248,ACC-G0188,DFP-BG-0188,10.251.120.97,success,2026-05-19T10:55:10,False
SES000578,ACC-G0085,DFP-BG-0085,10.219.175.247,success,2026-05-19T11:00:35,False
SES000994,ACC-G0150,DFP-BG-0150,10.141.232.162,success,2026-05-19T11:14:43,False
SES000907,ACC-G0137,DFP-BG-0137,10.121.67.233,success,2026-05-19T11:39:17,False
SES000822,ACC-G0123,DFP-BG-0123,10.235.71.72,success,2026-05-19T11:39:53,False
SES000656,ACC-G0097,DFP-BG-0097,10.221.228.109,success,2026-05-19T11:57:40,False
SES000287,ACC-G0036,DFP-BG-0036,10.83.70.114,success,2026-05-19T12:09:40,False
SES000752,ACC-G0112,DFP-BG-0112,10.220.184.53,success,2026-05-19T12:17:19,False
SES001325,ACC-G0200,DFP-BG-0200,10.249.153.146,success,2026-05-19T12:57:07,False
SES000411,ACC-G0057,DFP-BG-0057,10.6.66.85,success,2026-05-19T13:23:15,False
SES001525,ACC-X004,DFP-STEALTH-03,192.0.2.43,success,2026-05-19T13:27:00,False
SES000510,ACC-G0075,DFP-BG-0075,10.88.82.3,success,2026-05-19T13:45:14,False
SES000958,ACC-G0145,DFP-BG-0145,10.150.60.87,success,2026-05-19T14:06:46,False
SES000964,ACC-G0146,DFP-BG-0146,10.42.77.230,success,2026-05-19T14:43:41,False
SES001132,ACC-G0170,DFP-BG-0170,10.60.174.120,success,2026-05-19T15:01:49,False
SES001069,ACC-G0161,DFP-BG-0161,10.151.60.112,success,2026-05-19T15:09:18,False
SES001259,ACC-G0189,DFP-BG-0189,10.162.200.58,success,2026-05-19T15:26:26,False
SES000936,ACC-G0141,DFP-BG-0141,10.176.110.97,success,2026-05-19T15:46:26,False
SES000150,ACC-G0017,DFP-BG-0017,10.68.170.45,success,2026-05-19T16:00:14,False
SES000069,ACC-G0004,DFP-BG-0004,10.140.97.181,success,2026-05-19T16:00:30,False
SES000489,ACC-G0072,DFP-BG-0072,10.170.70.206,success,2026-05-19T16:33:36,False
SES000202,ACC-G0024,DFP-BG-0024,10.196.203.181,success,2026-05-19T17:22:52,False
SES000277,ACC-G0035,DFP-BG-0035,10.81.11.141,success,2026-05-19T18:03:54,False
SES001301,ACC-G0196,DFP-BG-0196,10.225.150.40,success,2026-05-19T18:20:33,False
SES000502,ACC-G0074,DFP-BG-0074,10.54.37.123,success,2026-05-19T18:26:09,False
SES001531,ACC-X005,DFP-STEALTH-04,192.0.2.44,success,2026-05-19T18:28:00,False
SES000843,ACC-G0125,DFP-BG-0125,10.146.115.52,success,2026-05-19T18:32:22,False
SES000783,ACC-G0117,DFP-BG-0117,10.14.13.246,success,2026-05-19T19:03:48,False
SES000044,ACC-F006,DFP-BG-F006,10.96.150.203,success,2026-05-19T19:13:46,False
SES000076,ACC-G0005,DFP-BG-0005,10.239.236.88,success,2026-05-19T19:19:47,False
SES000971,ACC-G0147,DFP-BG-0147,10.24.218.74,success,2026-05-19T19:20:06,False
SES000083,ACC-G0006,DFP-BG-0006,10.4.255.208,success,2026-05-19T19:24:13,False
SES001018,ACC-G0154,DFP-BG-0154,10.133.27.69,success,2026-05-19T19:34:13,False
SES000774,ACC-G0116,DFP-BG-0116,10.154.156.22,success,2026-05-19T20:29:34,False
SES001479,ACC-V001,DFP-BG-V001,10.200.99.64,success,2026-05-19T21:09:13,False
SES001046,ACC-G0158,DFP-BG-0158,10.125.195.5,success,2026-05-19T22:25:49,False
SES001537,ACC-X006,DFP-STEALTH-05,192.0.2.45,success,2026-05-19T22:29:00,False
SES000295,ACC-G0038,DFP-BG-0038,10.195.140.162,success,2026-05-19T22:30:17,False
SES001543,ACC-X007,DFP-STEALTH-06,192.0.2.46,success,2026-05-20T03:30:00,False
SES000046,ACC-F006,DFP-BG-F006,10.96.150.203,success,2026-05-20T06:32:24,False
SES001494,ACC-T001,DFP-C4E9-HOME,198.51.100.17,success,2026-05-20T06:52:00,False
SES000121,ACC-G0013,DFP-BG-0013,10.82.87.215,success,2026-05-20T07:18:07,False
SES000802,ACC-G0120,DFP-BG-0120,10.247.94.210,success,2026-05-20T08:09:40,False
SES001549,ACC-X008,DFP-STEALTH-07,192.0.2.47,success,2026-05-20T08:31:00,False
SES001209,ACC-G0182,DFP-BG-0182,10.166.152.163,success,2026-05-20T08:46:02,False
SES000923,ACC-G0139,DFP-BG-0139,10.116.89.38,success,2026-05-20T09:06:04,False
SES000236,ACC-G0029,DFP-BG-0029,10.211.96.1,success,2026-05-20T09:09:55,False
SES000999,ACC-G0151,DFP-BG-0151,10.67.101.163,success,2026-05-20T09:11:02,False
SES001126,ACC-G0169,DFP-BG-0169,10.162.86.232,success,2026-05-20T09:32:26,False
SES001466,ACC-R011,DFP-BG-R011,10.85.191.41,success,2026-05-20T09:59:48,False
SES001449,ACC-R008,DFP-BG-R008,10.207.231.55,success,2026-05-20T10:28:07,False
SES000264,ACC-G0033,DFP-BG-0033,10.163.186.205,success,2026-05-20T10:32:44,False
SES001262,ACC-G0190,DFP-BG-0190,10.70.41.154,success,2026-05-20T10:36:40,False
SES000144,ACC-G0016,DFP-BG-0016,10.188.22.18,success,2026-05-20T10:40:44,False
SES000262,ACC-G0033,DFP-BG-0033,10.163.186.205,success,2026-05-20T10:47:42,False
SES001180,ACC-G0177,DFP-BG-0177,10.204.167.230,success,2026-05-20T11:04:22,False
SES000587,ACC-G0087,DFP-BG-0087,10.18.111.191,success,2026-05-20T11:22:13,False
SES000014,ACC-E002,DFP-BG-E002,10.215.246.186,success,2026-05-20T11:23:00,False
SES001004,ACC-G0152,DFP-BG-0152,10.120.178.124,success,2026-05-20T11:30:18,False
SES000878,ACC-G0132,DFP-BG-0132,10.29.64.113,success,2026-05-20T11:42:07,False
SES001160,ACC-G0174,DFP-BG-0174,10.124.129.186,success,2026-05-20T11:43:25,False
SES000220,ACC-G0027,DFP-BG-0027,10.32.175.8,success,2026-05-20T12:23:43,False
SES001158,ACC-G0173,DFP-BG-0173,10.190.193.169,success,2026-05-20T12:36:44,False
SES000728,ACC-G0108,DFP-BG-0108,10.137.253.53,success,2026-05-20T13:19:54,False
SES000258,ACC-G0033,DFP-BG-0033,10.163.186.205,success,2026-05-20T14:06:25,False
SES000003,ACC-E001,DFP-BG-E001,10.210.119.222,success,2026-05-20T14:21:41,False
SES000819,ACC-G0123,DFP-BG-0123,10.235.71.72,success,2026-05-20T15:36:45,False
SES000614,ACC-G0091,DFP-BG-0091,10.114.145.69,success,2026-05-20T15:53:03,False
SES000801,ACC-G0120,DFP-BG-0120,10.247.94.210,success,2026-05-20T15:54:42,False
SES000228,ACC-G0028,DFP-BG-0028,10.122.184.171,success,2026-05-20T15:55:30,False
SES000390,ACC-G0053,DFP-BG-0053,10.10.64.40,success,2026-05-20T16:27:30,False
SES001203,ACC-G0180,DFP-BG-0180,10.230.190.200,success,2026-05-20T16:29:27,False
SES000859,ACC-G0128,DFP-BG-0128,10.134.15.9,success,2026-05-20T16:48:51,False
SES000974,ACC-G0148,DFP-BG-0148,10.86.147.241,success,2026-05-20T16:59:14,False
SES001432,ACC-R005,DFP-BG-R005,10.7.178.230,success,2026-05-20T17:00:19,False
SES001462,ACC-R010,DFP-BG-R010,10.72.113.199,success,2026-05-20T17:36:55,False
SES001418,ACC-R002,DFP-BG-R002,10.199.241.5,success,2026-05-20T17:55:47,False
SES000476,ACC-G0070,DFP-BG-0070,10.171.92.174,success,2026-05-20T18:22:56,False
SES001051,ACC-G0159,DFP-BG-0159,10.127.42.37,success,2026-05-20T18:33:46,False
SES000103,ACC-G0010,DFP-BG-0010,10.20.46.74,success,2026-05-20T18:54:11,False
SES000338,ACC-G0045,DFP-BG-0045,10.144.138.156,success,2026-05-20T19:25:30,False
SES000162,ACC-G0019,DFP-BG-0019,10.147.12.59,success,2026-05-20T19:33:20,False
SES000600,ACC-G0089,DFP-BG-0089,10.50.44.207,success,2026-05-20T20:06:40,False
SES000148,ACC-G0017,DFP-BG-0017,10.68.170.45,success,2026-05-20T20:28:24,False
SES001473,ACC-T002,DFP-BG-T002,10.151.199.231,success,2026-05-20T21:03:48,False
SES000289,ACC-G0037,DFP-BG-0037,10.206.125.9,success,2026-05-20T21:41:47,False
SES000554,ACC-G0081,DFP-BG-0081,10.66.225.94,success,2026-05-20T22:03:47,False
SES000281,ACC-G0036,DFP-BG-0036,10.83.70.114,success,2026-05-21T01:46:54,False
SES000744,ACC-G0111,DFP-BG-0111,10.180.154.182,success,2026-05-21T03:26:54,False
SES001446,ACC-R007,DFP-BG-R007,10.136.67.84,success,2026-05-21T05:50:15,False
SES000917,ACC-G0139,DFP-BG-0139,10.116.89.38,success,2026-05-21T06:07:41,False
SES000061,ACC-G0003,DFP-BG-0003,10.254.162.70,success,2026-05-21T07:17:59,False
SES000059,ACC-G0003,DFP-BG-0003,10.254.162.70,success,2026-05-21T07:57:05,False
SES001483,ACC-M001,DFP-7A31-MULE-SHARED,203.0.113.44,success,2026-05-21T08:00:00,False
SES000481,ACC-G0070,DFP-BG-0070,10.171.92.174,success,2026-05-21T08:09:24,False
SES000434,ACC-G0061,DFP-BG-0061,10.23.121.75,success,2026-05-21T08:56:17,False
SES000041,ACC-F005,DFP-BG-F005,10.173.107.79,success,2026-05-21T09:02:48,False
SES001187,ACC-G0178,DFP-BG-0178,10.203.39.166,success,2026-05-21T09:09:18,False
SES000206,ACC-G0025,DFP-BG-0025,10.203.157.2,success,2026-05-21T10:27:10,False
SES000412,ACC-G0057,DFP-BG-0057,10.6.66.85,success,2026-05-21T10:37:24,False
SES001099,ACC-G0166,DFP-BG-0166,10.128.61.143,success,2026-05-21T11:01:55,False
SES000929,ACC-G0140,DFP-BG-0140,10.121.104.84,success,2026-05-21T11:18:39,False
SES001424,ACC-R003,DFP-BG-R003,10.80.214.45,success,2026-05-21T11:53:16,False
SES001153,ACC-G0173,DFP-BG-0173,10.190.193.169,success,2026-05-21T11:57:00,False
SES000585,ACC-G0086,DFP-BG-0086,10.165.162.4,success,2026-05-21T12:37:06,False
SES000670,ACC-G0099,DFP-BG-0099,10.33.197.73,success,2026-05-21T12:48:27,False
SES000109,ACC-G0010,DFP-BG-0010,10.20.46.74,success,2026-05-21T13:42:58,False
SES000070,ACC-G0004,DFP-BG-0004,10.140.97.181,success,2026-05-21T13:48:09,False
SES000559,ACC-G0082,DFP-BG-0082,10.47.178.120,success,2026-05-21T13:52:29,False
SES000618,ACC-G0092,DFP-BG-0092,10.199.88.104,success,2026-05-21T14:25:53,False
SES001344,ACC-G0203,DFP-BG-0203,10.80.98.197,success,2026-05-21T14:26:49,False
SES000993,ACC-G0150,DFP-BG-0150,10.141.232.162,success,2026-05-21T15:15:08,False
SES000126,ACC-G0014,DFP-BG-0014,10.17.110.114,success,2026-05-21T15:42:57,False
SES000515,ACC-G0076,DFP-BG-0076,10.39.239.123,success,2026-05-21T15:52:24,False
SES000323,ACC-G0042,DFP-BG-0042,10.216.38.141,success,2026-05-21T16:12:45,False
SES000506,ACC-G0074,DFP-BG-0074,10.54.37.123,success,2026-05-21T16:18:07,False
SES001086,ACC-G0163,DFP-BG-0163,10.188.206.240,success,2026-05-21T17:21:36,False
SES000675,ACC-G0100,DFP-BG-0100,10.121.10.73,success,2026-05-21T17:36:00,False
SES000082,ACC-G0006,DFP-BG-0006,10.4.255.208,success,2026-05-21T17:58:38,False
SES000912,ACC-G0138,DFP-BG-0138,10.6.63.79,success,2026-05-21T18:13:26,False
SES000347,ACC-G0046,DFP-BG-0046,10.65.132.3,success,2026-05-21T18:19:26,False
SES001097,ACC-G0165,DFP-BG-0165,10.225.217.171,success,2026-05-21T18:45:09,False
SES000831,ACC-G0124,DFP-BG-0124,10.165.118.252,success,2026-05-21T18:59:11,False
SES001155,ACC-G0173,DFP-BG-0173,10.190.193.169,success,2026-05-21T19:11:58,False
SES000877,ACC-G0132,DFP-BG-0132,10.29.64.113,success,2026-05-21T19:18:08,False
SES000837,ACC-G0125,DFP-BG-0125,10.146.115.52,success,2026-05-21T21:06:13,False
SES001195,ACC-G0179,DFP-BG-0179,10.83.203.175,success,2026-05-21T21:25:27,False
SES000660,ACC-G0097,DFP-BG-0097,10.221.228.109,success,2026-05-21T21:33:22,False
SES000455,ACC-G0065,DFP-BG-0065,10.92.144.6,success,2026-05-21T22:06:46,False
SES000630,ACC-G0093,DFP-BG-0093,10.78.14.159,success,2026-05-21T22:55:06,False
SES000165,ACC-G0019,DFP-BG-0019,10.147.12.59,success,2026-05-21T23:13:08,False
SES000191,ACC-G0023,DFP-BG-0023,10.29.197.238,success,2026-05-22T05:42:41,False
SES001123,ACC-G0169,DFP-BG-0169,10.162.86.232,success,2026-05-22T06:12:52,False
SES001438,ACC-R006,DFP-BG-R006,10.65.165.169,success,2026-05-22T07:06:45,False
SES000879,ACC-G0132,DFP-BG-0132,10.29.64.113,success,2026-05-22T07:16:34,False
SES000528,ACC-G0077,DFP-BG-0077,10.5.158.49,success,2026-05-22T07:26:57,False
SES000291,ACC-G0037,DFP-BG-0037,10.206.125.9,success,2026-05-22T07:29:55,False
SES001508,ACC-X001,DFP-STEALTH-00,192.0.2.40,success,2026-05-22T08:00:00,False
SES000245,ACC-G0031,DFP-BG-0031,10.45.54.112,success,2026-05-22T08:08:59,False
SES000757,ACC-G0113,DFP-BG-0113,10.177.147.29,success,2026-05-22T08:18:39,False
SES000985,ACC-G0149,DFP-BG-0149,10.104.144.242,success,2026-05-22T08:22:51,False
SES001343,ACC-G0203,DFP-BG-0203,10.80.98.197,success,2026-05-22T08:33:30,False
SES001465,ACC-R011,DFP-BG-R011,10.85.191.41,success,2026-05-22T08:40:54,False
SES001170,ACC-G0175,DFP-BG-0175,10.153.101.244,success,2026-05-22T08:56:11,False
SES001495,ACC-T001,DFP-C4E9-HOME,198.51.100.17,success,2026-05-22T09:16:00,False
SES001399,ACC-G0210,DFP-BG-0210,10.78.96.198,success,2026-05-22T09:19:10,False
SES000804,ACC-G0120,DFP-BG-0120,10.247.94.210,success,2026-05-22T09:32:47,False
SES000106,ACC-G0010,DFP-BG-0010,10.20.46.74,success,2026-05-22T09:36:06,False
SES001393,ACC-G0209,DFP-BG-0209,10.93.173.117,success,2026-05-22T09:52:36,False
SES000975,ACC-G0148,DFP-BG-0148,10.86.147.241,success,2026-05-22T10:06:13,False
SES000909,ACC-G0138,DFP-BG-0138,10.6.63.79,success,2026-05-22T10:16:54,False
SES000902,ACC-G0136,DFP-BG-0136,10.218.29.207,success,2026-05-22T10:34:29,False
SES001419,ACC-R002,DFP-BG-R002,10.199.241.5,success,2026-05-22T10:39:26,False
SES001441,ACC-R006,DFP-BG-R006,10.65.165.169,success,2026-05-22T10:45:29,False
SES000064,ACC-G0003,DFP-BG-0003,10.254.162.70,success,2026-05-22T11:19:47,False
SES000751,ACC-G0112,DFP-BG-0112,10.220.184.53,success,2026-05-22T11:21:25,False
SES001176,ACC-G0176,DFP-BG-0176,10.191.2.123,success,2026-05-22T11:29:45,False
SES001359,ACC-G0205,DFP-BG-0205,10.102.110.159,success,2026-05-22T11:58:45,False
SES001242,ACC-G0187,DFP-BG-0187,10.40.249.144,success,2026-05-22T12:09:39,False
SES000570,ACC-G0083,DFP-BG-0083,10.240.74.164,success,2026-05-22T12:16:40,False
SES001274,ACC-G0192,DFP-BG-0192,10.81.125.119,success,2026-05-22T12:33:30,False
SES001122,ACC-G0169,DFP-BG-0169,10.162.86.232,success,2026-05-22T12:53:42,False
SES000531,ACC-G0078,DFP-BG-0078,10.51.76.7,success,2026-05-22T12:56:40,False
SES001514,ACC-X002,DFP-STEALTH-01,192.0.2.41,success,2026-05-22T13:01:00,False
SES000696,ACC-G0103,DFP-BG-0103,10.211.228.172,success,2026-05-22T13:17:20,False
SES000147,ACC-G0017,DFP-BG-0017,10.68.170.45,success,2026-05-22T13:21:01,False
SES000939,ACC-G0141,DFP-BG-0141,10.176.110.97,success,2026-05-22T13:28:20,False
SES000790,ACC-G0118,DFP-BG-0118,10.28.138.213,success,2026-05-22T13:45:03,False
SES000749,ACC-G0112,DFP-BG-0112,10.220.184.53,success,2026-05-22T13:58:28,False
SES000086,ACC-G0007,DFP-BG-0007,10.155.47.44,success,2026-05-22T14:02:52,False
SES000453,ACC-G0065,DFP-BG-0065,10.92.144.6,success,2026-05-22T14:04:09,False
SES000947,ACC-G0143,DFP-BG-0143,10.64.125.199,success,2026-05-22T14:08:38,False
SES001270,ACC-G0191,DFP-BG-0191,10.67.150.17,success,2026-05-22T14:15:50,False
SES001332,ACC-G0201,DFP-BG-0201,10.208.138.127,success,2026-05-22T14:19:40,False
SES000358,ACC-G0048,DFP-BG-0048,10.69.245.128,success,2026-05-22T14:38:28,False
SES000768,ACC-G0115,DFP-BG-0115,10.73.100.111,success,2026-05-22T15:27:25,False
SES000596,ACC-G0088,DFP-BG-0088,10.63.255.167,success,2026-05-22T15:27:40,False
SES000406,ACC-G0056,DFP-BG-0056,10.137.186.72,success,2026-05-22T16:13:18,False
SES000384,ACC-G0052,DFP-BG-0052,10.222.2.92,success,2026-05-22T16:20:48,False
SES000115,ACC-G0011,DFP-BG-0011,10.34.111.233,success,2026-05-22T16:24:21,False
SES000004,ACC-E001,DFP-BG-E001,10.210.119.222,success,2026-05-22T17:29:33,False
SES000123,ACC-G0013,DFP-BG-0013,10.82.87.215,success,2026-05-22T17:43:17,False
SES000194,ACC-G0023,DFP-BG-0023,10.29.197.238,success,2026-05-22T18:00:07,False
SES001520,ACC-X003,DFP-STEALTH-02,192.0.2.42,success,2026-05-22T18:02:00,False
SES000394,ACC-G0054,DFP-BG-0054,10.58.134.180,success,2026-05-22T18:12:30,False
SES000315,ACC-G0041,DFP-BG-0041,10.71.251.178,success,2026-05-22T18:15:02,False
SES000992,ACC-G0150,DFP-BG-0150,10.141.232.162,success,2026-05-22T18:40:02,False
SES001454,ACC-R008,DFP-BG-R008,10.207.231.55,success,2026-05-22T18:48:33,False
SES000199,ACC-G0024,DFP-BG-0024,10.196.203.181,success,2026-05-22T19:37:19,False
SES000470,ACC-G0068,DFP-BG-0068,10.52.212.37,success,2026-05-22T19:52:57,False
SES000857,ACC-G0128,DFP-BG-0128,10.134.15.9,success,2026-05-22T20:03:15,False
SES000337,ACC-G0045,DFP-BG-0045,10.144.138.156,success,2026-05-22T21:34:35,False
SES001001,ACC-G0152,DFP-BG-0152,10.120.178.124,success,2026-05-22T21:56:19,False
SES001526,ACC-X004,DFP-STEALTH-03,192.0.2.43,success,2026-05-22T23:03:00,False
SES000352,ACC-G0048,DFP-BG-0048,10.69.245.128,success,2026-05-22T23:56:34,False
SES001532,ACC-X005,DFP-STEALTH-04,192.0.2.44,success,2026-05-23T04:04:00,False
SES001278,ACC-G0192,DFP-BG-0192,10.81.125.119,success,2026-05-23T04:30:52,False
SES000491,ACC-G0072,DFP-BG-0072,10.170.70.206,success,2026-05-23T07:23:00,False
SES000353,ACC-G0048,DFP-BG-0048,10.69.245.128,success,2026-05-23T08:00:39,False
SES001538,ACC-X006,DFP-STEALTH-05,192.0.2.45,success,2026-05-23T08:05:00,False
SES001238,ACC-G0186,DFP-BG-0186,10.166.113.17,success,2026-05-23T08:24:16,False
SES000420,ACC-G0059,DFP-BG-0059,10.177.187.115,success,2026-05-23T08:27:04,False
SES001467,ACC-R011,DFP-BG-R011,10.85.191.41,success,2026-05-23T08:39:27,False
SES000498,ACC-G0073,DFP-BG-0073,10.71.150.118,success,2026-05-23T08:46:01,False
SES001009,ACC-G0153,DFP-BG-0153,10.58.177.179,success,2026-05-23T08:56:30,False
SES000791,ACC-G0118,DFP-BG-0118,10.28.138.213,success,2026-05-23T09:09:35,False
SES000920,ACC-G0139,DFP-BG-0139,10.116.89.38,success,2026-05-23T09:45:16,False
SES000942,ACC-G0142,DFP-BG-0142,10.124.168.63,success,2026-05-23T09:46:56,False
SES001137,ACC-G0171,DFP-BG-0171,10.67.158.14,success,2026-05-23T10:17:08,False
SES001030,ACC-G0156,DFP-BG-0156,10.10.52.129,success,2026-05-23T10:17:47,False
SES001457,ACC-R009,DFP-BG-R009,10.13.64.25,success,2026-05-23T10:55:22,False
SES000989,ACC-G0150,DFP-BG-0150,10.141.232.162,success,2026-05-23T10:59:02,False
SES000777,ACC-G0116,DFP-BG-0116,10.154.156.22,success,2026-05-23T10:59:43,False
SES000778,ACC-G0116,DFP-BG-0116,10.154.156.22,success,2026-05-23T11:22:27,False
SES000665,ACC-G0098,DFP-BG-0098,10.165.219.203,success,2026-05-23T11:29:36,False
SES001198,ACC-G0180,DFP-BG-0180,10.230.190.200,success,2026-05-23T11:34:23,False
SES000020,ACC-F001,DFP-BG-F001,10.27.216.89,success,2026-05-23T11:37:36,False
SES001071,ACC-G0161,DFP-BG-0161,10.151.60.112,success,2026-05-23T11:38:16,False
SES000040,ACC-F005,DFP-BG-F005,10.173.107.79,success,2026-05-23T11:38:27,False
SES000444,ACC-G0063,DFP-BG-0063,10.143.90.66,success,2026-05-23T11:41:16,False
SES001417,ACC-R002,DFP-BG-R002,10.199.241.5,success,2026-05-23T12:02:03,False
SES000705,ACC-G0104,DFP-BG-0104,10.180.124.169,success,2026-05-23T12:09:54,False
SES000404,ACC-G0056,DFP-BG-0056,10.137.186.72,success,2026-05-23T12:20:57,False
SES000572,ACC-G0084,DFP-BG-0084,10.90.42.37,success,2026-05-23T12:26:33,False
SES000074,ACC-G0005,DFP-BG-0005,10.239.236.88,success,2026-05-23T12:28:28,False
SES000355,ACC-G0048,DFP-BG-0048,10.69.245.128,success,2026-05-23T12:34:47,False
SES000577,ACC-G0085,DFP-BG-0085,10.219.175.247,success,2026-05-23T12:58:44,False
SES001484,ACC-M002,DFP-7A31-MULE-SHARED,203.0.113.44,success,2026-05-23T13:00:00,False
SES001544,ACC-X007,DFP-STEALTH-06,192.0.2.46,success,2026-05-23T13:06:00,False
SES000048,ACC-G0001,DFP-BG-0001,10.191.255.133,success,2026-05-23T13:31:30,False
SES000188,ACC-G0022,DFP-BG-0022,10.191.251.104,success,2026-05-23T13:44:23,False
SES000087,ACC-G0007,DFP-BG-0007,10.155.47.44,success,2026-05-23T14:01:11,False
SES000647,ACC-G0096,DFP-BG-0096,10.70.112.22,success,2026-05-23T14:18:29,False
SES000726,ACC-G0108,DFP-BG-0108,10.137.253.53,success,2026-05-23T14:46:00,False
SES001213,ACC-G0183,DFP-BG-0183,10.140.176.249,success,2026-05-23T14:58:52,False
SES000019,ACC-F001,DFP-BG-F001,10.27.216.89,success,2026-05-23T15:29:38,False
SES000250,ACC-G0031,DFP-BG-0031,10.45.54.112,success,2026-05-23T16:46:24,False
SES000296,ACC-G0038,DFP-BG-0038,10.195.140.162,success,2026-05-23T16:50:37,False
SES000982,ACC-G0149,DFP-BG-0149,10.104.144.242,success,2026-05-23T16:54:07,False
SES000269,ACC-G0034,DFP-BG-0034,10.244.110.127,success,2026-05-23T16:59:55,False
SES000395,ACC-G0054,DFP-BG-0054,10.58.134.180,success,2026-05-23T17:06:44,False
SES000538,ACC-G0079,DFP-BG-0079,10.173.148.93,success,2026-05-23T17:24:15,False
SES000807,ACC-G0121,DFP-BG-0121,10.102.243.123,success,2026-05-23T17:29:26,False
SES000617,ACC-G0092,DFP-BG-0092,10.199.88.104,success,2026-05-23T17:32:07,False
